Filename,Segment,Dic,Overall Honor Dictionary,Honor Gain,Honor gain: Virtuous Behavior,Virtuous Behavior: Moral Integrity,Virtuous Behavior: Faith,Virtuous Behavior: Manners,Honor Gain: Achieve/Status,A/S: Achieve,A/S: Status,Honor Protection,Honor Protection: Public Image,Honor Protection: Strength/Bravery,Honor Protection: Prevention,Honor Protection: Sex,Honor Loss,Honor Loss: Wrongdoing,Honor Loss: Harm,Honor Loss: Aggression,Honor Contexts,Honor Contexts: Self,Honor Contexts: Military,Honor Contexts: Business,Honor Contexts: Ethnic,Honor Contexts: Social,Honor Contexts: Gender,Honor Contexts: Family,Honor Contexts: Government,General “Honor”,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
desc_3.txt,1,25.86,25.86,2.59,1.29,1.29,0.00,0.22,1.29,0.43,0.86,2.59,0.22,0.22,2.16,0.00,17.67,7.11,10.13,1.29,3.02,1.51,0.00,0.00,0.00,0.43,0.00,1.08,0.00,0.00,2.80,0.22,0.00,0.00,0.00,0.00,0.00,1.72,0.00,0.43,0.00,0.43
