Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler
desc_2.txt,1,461,90.48,48.26,1.87,1.00,115.25,45.77,82.21,8.03,2.17,1.30,0.65,0.00,0.22,0.00,0.43,0.87,0.43,2.60,0.65,0.87,0.22,1.74,62.69,2.82,59.44,5.42,41.43,7.16,3.69,0.22,0.00,0.00,0.00,7.16,3.04,1.74,0.65,0.87,0.00,1.08,8.46,0.22,0.22,5.86,4.34,0.65,3.04,0.43,0.22,8.03,0.22,1.30,3.25,1.08,2.17,1.08,6.07,0.22,4.34,0.65,2.17,1.74,0.43,0.43,0.22,0.00,0.00,0.43,0.87,0.87,0.00,0.00,0.00,0.00
