Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler
question1nas.txt,1,2451,90.42,54.39,1.03,1.00,204.25,41.25,73.19,7.10,1.47,0.98,0.61,0.08,0.16,0.00,0.12,0.49,0.73,1.88,0.98,0.82,0.33,1.67,53.28,2.20,50.67,4.86,32.07,6.94,4.53,0.16,0.20,0.00,0.00,5.67,2.49,0.78,0.78,0.82,0.29,0.69,7.30,0.20,0.29,5.06,4.24,0.65,3.06,0.29,0.24,6.98,0.69,1.18,2.20,0.37,2.86,0.90,4.20,0.16,4.08,0.41,2.16,1.51,0.53,0.29,0.16,0.49,0.24,0.37,0.69,0.69,0.00,0.00,0.00,0.00
