Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler
qtn1all.txt,1,2207,90.07,54.86,1.51,1.00,183.92,45.81,81.29,7.88,1.63,1.09,0.68,0.09,0.18,0.00,0.14,0.54,0.82,2.08,1.09,0.91,0.36,1.86,59.18,2.45,56.28,5.39,35.61,7.70,5.03,0.18,0.23,0.00,0.00,6.30,2.76,0.86,0.86,0.91,0.32,0.77,8.11,0.23,0.32,5.62,4.71,0.72,3.40,0.32,0.27,7.75,0.77,1.31,2.45,0.41,3.17,1.00,4.67,0.18,4.53,0.45,2.40,1.68,0.59,0.32,0.18,0.54,0.27,0.41,0.77,0.77,0.00,0.00,0.00,0.00
