Filename,Segment,Dic,Overall Honor Dictionary,Honor Gain,Honor gain: Virtuous Behavior,Virtuous Behavior: Moral Integrity,Virtuous Behavior: Faith,Virtuous Behavior: Manners,Honor Gain: Achieve/Status,A/S: Achieve,A/S: Status,Honor Protection,Honor Protection: Public Image,Honor Protection: Strength/Bravery,Honor Protection: Prevention,Honor Protection: Sex,Honor Loss,Honor Loss: Wrongdoing,Honor Loss: Harm,Honor Loss: Aggression,Honor Contexts,Honor Contexts: Self,Honor Contexts: Military,Honor Contexts: Business,Honor Contexts: Ethnic,Honor Contexts: Social,Honor Contexts: Gender,Honor Contexts: Family,Honor Contexts: Government,General “Honor”,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
desc_app.txt,1,17.31,17.31,7.12,5.69,4.86,0.22,1.03,1.50,0.50,1.00,1.15,0.28,0.08,0.65,0.15,5.46,3.16,3.61,0.05,3.61,1.61,0.00,0.03,0.07,1.06,0.08,0.75,0.08,0.05,14.08,5.06,2.70,0.01,0.02,0.00,0.01,0.21,3.48,2.15,0.28,0.16
