Filename,Segment,Dic,Overall Honor Dictionary,Honor Gain,Honor gain: Virtuous Behavior,Virtuous Behavior: Moral Integrity,Virtuous Behavior: Faith,Virtuous Behavior: Manners,Honor Gain: Achieve/Status,A/S: Achieve,A/S: Status,Honor Protection,Honor Protection: Public Image,Honor Protection: Strength/Bravery,Honor Protection: Prevention,Honor Protection: Sex,Honor Loss,Honor Loss: Wrongdoing,Honor Loss: Harm,Honor Loss: Aggression,Honor Contexts,Honor Contexts: Self,Honor Contexts: Military,Honor Contexts: Business,Honor Contexts: Ethnic,Honor Contexts: Social,Honor Contexts: Gender,Honor Contexts: Family,Honor Contexts: Government,General “Honor”,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
emtn_1.txt,1,6.67,6.67,0.69,0.46,0.46,0.00,0.00,0.23,0.23,0.00,0.69,0.23,0.00,0.46,0.00,4.37,0.69,3.68,0.00,0.92,0.69,0.00,0.00,0.00,0.23,0.00,0.23,0.00,0.00,2.30,0.92,0.00,0.00,0.00,0.00,0.00,0.69,0.00,0.23,0.00,0.46
